,attacker_ip_enum,label
29746,120529,0
29747,120533,0
29748,120539,0
29749,120541,0
29750,120542,0
29751,120548,0
29752,120550,0
29753,120551,0
29754,120556,1
29755,120558,0
29756,120573,0
29757,120581,0
29758,120584,0
29759,120585,0
29760,120588,0
29761,120593,0
29762,120595,0
29763,120597,0
29764,120603,0
29765,120605,0
29766,120606,0
29767,120607,1
29768,120608,0
29769,120616,0
29770,120617,0
29771,120619,0
29772,120620,0
29773,120622,0
29774,120627,0
29775,120634,0
29776,120639,1
29777,120653,0
29778,120654,0
29779,120658,0
29780,120660,0
29781,120662,1
29782,120666,0
29783,120667,0
29784,120669,0
29785,120674,0
29786,120677,0
29787,120678,0
29788,120686,0
29789,120688,0
29790,120693,0
29791,120694,0
29792,120696,0
29793,120700,0
29794,120710,0
29795,120720,1
29796,120724,0
29797,120731,0
29798,120733,1
29799,120734,0
29800,120737,0
29801,120738,1
29802,120740,0
29803,120749,0
29804,120751,0
29805,120752,0
29806,120759,0
29807,120761,0
29808,120765,0
29809,120767,0
29810,120774,0
29811,120777,0
29812,120778,0
29813,120781,0
29814,120784,0
29815,120788,0
29816,120791,0
29817,120794,0
29818,120801,0
29819,120819,0
29820,120822,0
29821,120830,0
29822,120831,0
29823,120832,0
29824,120843,0
29825,120846,0
29826,120851,0
29827,120852,0
29828,120857,0
29829,120861,0
29830,120863,0
29831,120864,0
29832,120871,0
29833,120875,0
29834,120884,0
29835,120889,0
29836,120894,0
29837,120901,0
29838,120903,0
29839,120905,0
29840,120906,1
29841,120914,0
29842,120915,0
29843,120920,0
29844,120922,0
29845,120933,0
29846,120934,0
29847,120940,0
29848,120942,0
29849,120944,0
29850,120951,0
29851,120954,0
29852,120958,0
29853,120959,0
29854,120970,0
29855,120977,0
29856,120980,0
29857,120982,0
29858,120989,0
29859,120995,0
29860,120999,0
29861,121000,0
29862,121003,0
29863,121007,0
29864,121010,0
29865,121011,0
29866,121012,0
29867,121016,0
29868,121017,0
29869,121020,0
29870,121026,0
29871,121027,0
29872,121040,1
29873,121042,0
29874,121043,0
29875,121053,0
29876,121057,0
29877,121066,0
29878,121069,0
29879,121070,0
29880,121082,0
29881,121084,0
29882,121085,0
29883,121087,0
29884,121090,1
29885,121092,0
29886,121095,0
29887,121096,0
29888,121106,0
29889,121110,0
29890,121113,0
29891,121119,0
29892,121128,0
29893,121132,0
29894,121141,0
29895,121150,0
29896,121152,0
29897,121159,0
29898,121176,0
29899,121181,0
29900,121183,0
29901,121187,0
29902,121189,0
29903,121201,0
29904,121203,0
29905,121209,0
29906,121213,0
29907,121219,0
29908,121225,0
29909,121229,0
29910,121230,0
29911,121239,0
29912,121240,0
29913,121243,0
29914,121248,0
29915,121249,0
29916,121251,0
29917,121253,0
29918,121254,0
29919,121259,0
29920,121260,0
29921,121266,0
29922,121268,0
29923,121272,0
29924,121279,0
29925,121288,0
29926,121289,0
29927,121291,1
29928,121294,0
29929,121296,0
29930,121307,0
29931,121312,0
29932,121315,0
29933,121322,0
29934,121324,0
29935,121325,0
29936,121329,0
29937,121343,0
29938,121350,0
29939,121361,0
29940,121365,0
29941,121368,1
29942,121372,0
29943,121378,0
29944,121379,0
29945,121392,0
29946,121393,0
29947,121395,0
29948,121397,0
29949,121401,0
29950,121408,0
29951,121410,0
29952,121418,0
29953,121425,0
29954,121428,0
29955,121429,0
29956,121430,0
29957,121431,1
29958,121432,0
29959,121436,0
29960,121439,0
29961,121441,1
29962,121445,0
29963,121449,0
29964,121451,1
29965,121455,0
29966,121456,0
29967,121459,0
29968,121465,0
29969,121467,0
29970,121468,0
29971,121475,0
29972,121482,0
29973,121484,0
29974,121487,0
29975,121496,0
29976,121498,1
29977,121515,1
29978,121519,0
29979,121530,0
29980,121534,0
29981,121536,0
29982,121551,0
29983,121555,0
29984,121556,0
29985,121564,0
29986,121565,1
29987,121569,0
29988,121577,0
29989,121586,0
29990,121587,0
29991,121594,0
29992,121597,0
29993,121600,0
29994,121601,0
29995,121605,0
29996,121606,0
29997,121607,0
29998,121610,0
29999,121612,0
30000,121613,0
30001,121614,0
30002,121616,0
30003,121618,0
30004,121631,0
30005,121632,0
30006,121634,0
30007,121637,0
30008,121641,0
30009,121646,0
30010,121654,0
30011,121659,1
30012,121661,0
30013,121663,0
30014,121669,0
30015,121673,0
30016,121679,0
30017,121682,0
30018,121686,0
30019,121688,0
30020,121689,0
30021,121700,0
30022,121714,0
30023,121716,0
30024,121720,0
30025,121723,0
30026,121726,0
30027,121736,0
30028,121741,0
30029,121754,0
30030,121758,1
30031,121768,0
30032,121771,0
30033,121785,1
30034,121787,0
30035,121790,0
30036,121792,1
30037,121795,0
30038,121797,0
30039,121798,0
30040,121799,0
30041,121804,0
30042,121811,0
30043,121812,0
30044,121813,0
30045,121816,0
30046,121817,0
30047,121819,0
30048,121830,0
30049,121831,0
30050,121835,0
30051,121838,0
30052,121841,0
30053,121845,0
30054,121847,0
30055,121849,0
30056,121862,0
30057,121867,0
30058,121870,0
30059,121872,0
30060,121884,0
30061,121891,0
30062,121893,0
30063,121898,0
30064,121904,0
30065,121907,0
30066,121915,0
30067,121916,0
30068,121917,0
30069,121922,0
30070,121923,0
30071,121925,0
30072,121929,0
30073,121933,0
30074,121936,0
30075,121939,0
30076,121941,0
30077,121943,0
30078,121944,0
30079,121945,0
30080,121952,0
30081,121959,0
30082,121964,0
30083,121968,1
30084,121970,0
30085,121973,0
30086,121976,1
30087,121981,0
30088,121993,1
30089,121997,0
30090,122002,0
30091,122003,0
30092,122012,0
30093,122015,1
30094,122020,0
30095,122027,0
30096,122029,1
30097,122032,0
30098,122040,0
30099,122041,0
30100,122046,1
30101,122047,0
30102,122054,0
30103,122055,0
30104,122056,0
30105,122059,0
30106,122062,0
30107,122064,0
30108,122066,0
30109,122069,0
30110,122070,0
30111,122073,0
30112,122074,0
30113,122076,0
30114,122079,1
30115,122082,0
30116,122085,1
30117,122086,0
30118,122089,0
30119,122091,0
30120,122094,0
30121,122097,0
30122,122100,1
30123,122101,0
30124,122102,0
30125,122103,0
30126,122109,0
30127,122112,0
30128,122116,0
30129,122126,0
30130,122130,0
30131,122131,0
30132,122133,0
30133,122137,0
30134,122138,0
30135,122142,0
30136,122143,0
30137,122146,0
30138,122147,0
30139,122150,0
30140,122153,0
30141,122155,0
30142,122158,0
30143,122160,0
30144,122162,0
30145,122165,0
30146,122172,0
30147,122173,0
30148,122175,0
30149,122176,0
30150,122177,0
30151,122180,0
30152,122205,0
30153,122213,0
30154,122220,0
30155,122236,0
30156,122240,0
30157,122241,0
30158,122245,0
30159,122248,1
30160,122251,0
30161,122252,0
30162,122253,0
30163,122262,1
30164,122274,0
30165,122277,0
30166,122278,0
30167,122279,1
30168,122280,0
30169,122289,0
30170,122291,0
30171,122295,0
30172,122297,1
30173,122304,0
30174,122305,0
30175,122307,0
30176,122308,0
30177,122309,0
30178,122316,1
30179,122320,0
30180,122326,0
30181,122330,0
30182,122331,0
30183,122333,0
30184,122339,0
30185,122346,0
30186,122351,0
30187,122353,0
30188,122359,0
30189,122361,0
30190,122367,0
30191,122368,0
30192,122369,0
30193,122371,0
30194,122379,0
30195,122380,0
30196,122381,1
30197,122383,1
30198,122384,0
30199,122386,0
30200,122392,1
30201,122398,0
30202,122408,0
30203,122409,0
30204,122411,0
30205,122414,0
30206,122426,0
30207,122428,0
30208,122440,0
30209,122443,0
30210,122450,0
30211,122453,1
30212,122476,0
30213,122478,0
30214,122483,0
30215,122484,0
30216,122487,0
30217,122497,0
30218,122503,0
30219,122505,0
30220,122519,0
30221,122520,0
30222,122524,0
30223,122525,0
30224,122527,0
30225,122528,0
30226,122529,0
30227,122534,0
30228,122547,0
30229,122552,0
30230,122558,0
30231,122561,0
30232,122565,0
30233,122570,0
30234,122571,0
30235,122572,0
30236,122581,0
30237,122593,0
30238,122596,0
30239,122598,0
30240,122604,0
30241,122607,0
30242,122612,0
30243,122613,0
30244,122614,0
30245,122619,0
30246,122621,0
30247,122622,0
30248,122624,0
30249,122628,0
30250,122633,0
30251,122639,0
30252,122640,0
30253,122645,0
30254,122646,0
30255,122647,1
30256,122649,0
30257,122652,0
30258,122654,0
30259,122655,0
30260,122661,0
30261,122665,0
30262,122674,0
30263,122675,0
30264,122676,0
30265,122678,0
30266,122680,0
30267,122684,0
30268,122685,1
30269,122690,0
30270,122707,0
30271,122708,0
30272,122713,0
30273,122715,1
30274,122716,0
30275,122720,0
30276,122725,0
30277,122726,0
30278,122732,0
30279,122733,0
30280,122741,0
30281,122743,0
30282,122746,0
30283,122747,0
30284,122748,0
30285,122749,0
30286,122753,0
30287,122754,0
30288,122755,0
30289,122756,0
30290,122757,0
30291,122758,0
30292,122759,0
30293,122762,0
30294,122763,1
30295,122764,0
30296,122767,0
30297,122776,0
30298,122781,0
30299,122783,0
30300,122784,0
30301,122787,0
30302,122797,0
30303,122804,0
30304,122810,0
30305,122815,0
30306,122825,0
30307,122827,0
30308,122828,0
30309,122834,0
30310,122835,0
30311,122836,0
30312,122840,0
30313,122842,0
30314,122844,0
30315,122845,0
30316,122847,0
30317,122857,0
30318,122860,0
30319,122863,0
30320,122867,0
30321,122869,0
30322,122877,0
30323,122879,0
30324,122881,0
30325,122888,0
30326,122891,0
30327,122896,0
30328,122899,0
30329,122901,0
30330,122903,0
30331,122906,0
30332,122909,0
30333,122915,0
30334,122916,0
30335,122917,0
30336,122918,0
30337,122926,0
30338,122927,0
30339,122931,0
30340,122932,0
30341,122936,0
30342,122942,0
30343,122944,1
30344,122948,0
30345,122956,0
30346,122957,0
30347,122958,1
30348,122959,0
30349,122961,0
30350,122964,0
30351,122965,0
30352,122970,0
30353,122972,0
30354,122973,0
30355,122974,0
30356,122975,0
30357,122981,0
30358,122987,0
30359,122990,0
30360,122992,0
30361,122993,0
30362,122994,0
30363,122995,1
30364,122996,0
30365,122999,0
30366,123000,0
30367,123009,0
30368,123017,0
30369,123019,0
30370,123022,0
30371,123024,0
30372,123028,0
30373,123029,0
30374,123030,0
30375,123037,0
30376,123043,0
30377,123046,0
30378,123066,0
30379,123072,1
30380,123073,0
30381,123088,0
30382,123090,0
30383,123091,1
30384,123092,0
30385,123097,1
30386,123098,0
30387,123102,0
30388,123106,0
30389,123109,1
30390,123115,0
30391,123120,0
30392,123122,0
30393,123124,0
30394,123126,0
30395,123128,0
30396,123129,0
30397,123130,0
30398,123131,0
30399,123134,1
30400,123143,0
30401,123152,1
30402,123161,1
30403,123163,0
30404,123164,0
30405,123165,0
30406,123172,0
30407,123173,0
30408,123174,0
30409,123177,0
30410,123189,1
30411,123195,0
30412,123196,0
30413,123198,0
30414,123208,0
30415,123213,0
30416,123214,0
30417,123217,0
30418,123218,0
30419,123222,0
30420,123224,0
30421,123230,0
30422,123232,0
30423,123244,0
30424,123246,0
30425,123249,0
30426,123252,0
30427,123262,0
30428,123265,0
30429,123275,0
30430,123278,0
30431,123285,0
30432,123290,0
30433,123293,0
30434,123295,0
30435,123300,0
30436,123302,0
30437,123306,0
30438,123307,0
30439,123308,1
30440,123312,0
30441,123313,0
30442,123315,0
30443,123318,0
30444,123319,0
30445,123322,0
30446,123325,0
30447,123327,0
30448,123328,0
30449,123331,0
30450,123340,0
30451,123341,0
30452,123351,0
30453,123352,0
30454,123358,0
30455,123361,0
30456,123376,0
30457,123380,0
30458,123392,0
30459,123396,0
30460,123397,0
30461,123398,0
30462,123400,0
30463,123402,0
30464,123410,0
30465,123411,0
30466,123419,0
30467,123423,0
30468,123426,0
30469,123432,0
30470,123434,0
30471,123447,0
30472,123451,0
30473,123454,0
30474,123456,0
30475,123467,0
30476,123472,1
30477,123474,0
30478,123475,0
30479,123480,0
30480,123482,0
30481,123484,0
30482,123486,0
30483,123490,0
30484,123491,0
30485,123496,0
30486,123497,0
30487,123503,0
30488,123509,0
30489,123515,0
30490,123518,0
30491,123529,0
30492,123530,0
30493,123533,0
30494,123534,0
30495,123537,0
30496,123538,0
30497,123541,0
30498,123543,0
30499,123544,0
30500,123547,0
30501,123548,0
30502,123551,0
30503,123554,0
30504,123557,0
30505,123560,0
30506,123561,0
30507,123578,0
30508,123580,0
30509,123582,0
30510,123587,0
30511,123588,0
30512,123592,0
30513,123594,0
30514,123597,0
30515,123599,0
30516,123601,0
30517,123606,0
30518,123611,0
30519,123615,0
30520,123619,0
30521,123623,0
30522,123626,0
30523,123627,0
30524,123637,0
30525,123638,0
30526,123651,0
30527,123654,0
30528,123655,0
30529,123662,0
30530,123663,0
30531,123672,0
30532,123673,0
30533,123674,0
30534,123685,0
30535,123686,0
30536,123696,0
30537,123698,0
30538,123705,0
30539,123707,0
30540,123710,0
30541,123713,0
30542,123715,0
30543,123719,0
30544,123720,0
30545,123722,0
30546,123727,0
30547,123732,0
30548,123739,0
30549,123744,0
30550,123749,0
30551,123750,0
30552,123751,0
30553,123752,0
30554,123753,0
30555,123754,0
30556,123755,0
30557,123761,0
30558,123764,0
30559,123771,0
30560,123780,0
30561,123784,0
30562,123791,0
30563,123792,0
30564,123793,0
30565,123796,1
30566,123797,0
30567,123798,1
30568,123799,0
30569,123801,0
30570,123808,0
30571,123811,0
30572,123816,0
30573,123819,0
30574,123820,0
30575,123839,0
30576,123842,0
30577,123844,0
30578,123853,0
30579,123854,0
30580,123855,0
30581,123859,0
30582,123864,0
30583,123872,0
30584,123873,0
30585,123874,1
30586,123877,0
30587,123882,0
30588,123884,0
30589,123885,0
30590,123890,0
30591,123891,0
30592,123893,0
30593,123898,0
30594,123901,0
30595,123902,0
30596,123909,0
30597,123913,0
30598,123925,0
30599,123928,0
30600,123935,0
30601,123940,0
30602,123947,0
30603,123951,0
30604,123963,0
30605,123975,0
30606,123980,0
30607,123984,0
30608,123992,0
30609,124000,0
30610,124009,0
30611,124011,0
30612,124012,0
30613,124015,1
30614,124020,0
30615,124023,0
30616,124024,0
30617,124033,0
30618,124035,1
30619,124036,0
30620,124038,0
30621,124041,0
30622,124045,0
30623,124046,0
30624,124050,0
30625,124062,1
30626,124066,0
30627,124072,0
30628,124081,0
30629,124085,0
30630,124087,0
30631,124089,0
30632,124096,0
30633,124099,0
30634,124101,0
30635,124103,0
30636,124105,0
30637,124116,0
30638,124119,0
30639,124130,0
30640,124138,0
30641,124139,0
30642,124141,0
30643,124145,0
30644,124147,0
30645,124149,0
30646,124162,1
30647,124163,0
30648,124164,0
30649,124165,0
30650,124168,0
30651,124169,0
30652,124172,0
30653,124177,0
30654,124178,0
30655,124182,0
30656,124187,0
30657,124194,0
30658,124196,0
30659,124197,0
30660,124201,0
30661,124208,0
30662,124209,0
30663,124211,0
30664,124212,0
30665,124214,0
30666,124215,0
30667,124216,0
30668,124217,0
30669,124220,0
30670,124226,0
30671,124233,0
30672,124235,1
30673,124236,0
30674,124243,0
30675,124258,0
30676,124260,0
30677,124272,0
30678,124276,0
30679,124277,1
30680,124278,0
30681,124281,0
30682,124282,0
30683,124286,0
30684,124291,0
30685,124295,0
30686,124297,0
30687,124305,0
30688,124310,0
30689,124313,0
30690,124317,0
30691,124319,0
30692,124327,0
30693,124329,0
30694,124337,1
30695,124342,0
30696,124345,0
30697,124346,0
30698,124347,0
30699,124348,0
30700,124351,0
30701,124352,0
30702,124359,0
30703,124360,0
30704,124361,0
30705,124363,0
30706,124364,0
30707,124366,0
30708,124368,0
30709,124372,1
30710,124375,0
30711,124382,0
30712,124384,0
30713,124388,0
30714,124396,0
30715,124404,0
30716,124407,0
30717,124408,0
30718,124414,0
30719,124418,0
30720,124419,0
30721,124420,0
30722,124425,0
30723,124435,0
30724,124438,0
30725,124440,0
30726,124443,0
30727,124445,0
30728,124446,0
30729,124453,0
30730,124455,0
30731,124457,0
30732,124461,0
30733,124464,0
30734,124468,1
30735,124470,0
30736,124473,1
30737,124478,0
30738,124479,0
30739,124480,0
30740,124481,0
30741,124482,0
30742,124483,1
30743,124484,0
30744,124485,0
30745,124486,0
30746,124492,0
30747,124494,0
30748,124510,0
30749,124512,0
30750,124513,0
30751,124519,0
30752,124528,0
30753,124532,0
30754,124537,0
30755,124539,1
30756,124552,0
30757,124563,0
30758,124566,0
30759,124569,0
30760,124573,0
30761,124589,0
30762,124599,0
30763,124602,0
30764,124608,0
30765,124614,0
30766,124615,0
30767,124620,0
30768,124621,0
30769,124623,0
30770,124625,0
30771,124640,0
30772,124642,0
30773,124644,0
30774,124645,0
30775,124654,0
30776,124655,0
30777,124656,0
30778,124658,0
30779,124665,0
30780,124671,0
30781,124677,1
30782,124679,0
30783,124681,0
30784,124683,0
30785,124684,0
30786,124685,0
30787,124687,0
30788,124689,0
30789,124690,0
30790,124692,0
30791,124694,0
30792,124696,0
30793,124705,0
30794,124706,0
30795,124709,0
30796,124712,0
30797,124714,0
30798,124718,0
30799,124724,0
30800,124727,0
30801,124740,0
30802,124743,0
30803,124745,0
30804,124746,0
30805,124748,0
30806,124755,1
30807,124760,0
30808,124762,0
30809,124767,0
30810,124769,0
30811,124771,0
30812,124773,0
30813,124775,0
30814,124777,0
30815,124792,0
30816,124795,0
30817,124803,0
30818,124808,0
30819,124810,0
30820,124823,1
30821,124825,0
30822,124835,1
30823,124837,0
30824,124846,0
30825,124849,0
30826,124850,0
30827,124851,0
30828,124859,0
30829,124862,0
30830,124869,1
30831,124873,0
30832,124874,0
30833,124875,0
30834,124883,0
30835,124884,0
30836,124887,0
30837,124889,0
30838,124893,0
30839,124896,0
30840,124897,1
30841,124901,0
30842,124902,0
30843,124910,0
30844,124912,0
30845,124913,0
30846,124914,0
30847,124919,0
30848,124922,0
30849,124924,0
30850,124931,0
30851,124933,0
30852,124934,0
30853,124936,0
30854,124939,0
30855,124946,0
30856,124960,0
30857,124961,0
30858,124966,0
30859,124967,0
30860,124968,0
30861,124969,0
30862,124974,0
30863,124977,0
30864,124983,0
30865,124987,1
30866,124989,0
30867,124994,0
30868,124998,0
30869,124999,0
30870,125000,0
30871,125001,0
30872,125006,0
30873,125007,0
30874,125010,0
30875,125012,0
30876,125015,0
30877,125019,0
30878,125020,0
30879,125022,0
30880,125028,0
30881,125030,0
30882,125033,0
30883,125034,0
30884,125038,0
30885,125046,0
30886,125053,0
30887,125062,0
30888,125068,0
30889,125070,0
30890,125073,0
30891,125075,0
30892,125078,0
30893,125084,0
30894,125088,0
30895,125089,0
30896,125100,0
30897,125102,1
30898,125107,0
30899,125108,0
30900,125109,0
30901,125113,0
30902,125136,0
30903,125150,0
30904,125152,0
30905,125154,0
30906,125156,0
30907,125157,0
30908,125158,0
30909,125160,0
30910,125163,0
30911,125165,0
30912,125176,1
30913,125184,0
30914,125188,0
30915,125190,0
30916,125191,0
30917,125193,0
30918,125198,0
30919,125199,0
30920,125203,0
30921,125211,0
30922,125212,0
30923,125213,0
30924,125225,0
30925,125226,0
30926,125228,0
30927,125237,0
30928,125240,0
30929,125243,0
30930,125244,0
30931,125247,0
30932,125251,0
30933,125255,0
30934,125263,1
30935,125266,0
30936,125274,0
30937,125275,0
30938,125280,0
30939,125285,0
30940,125290,0
30941,125294,0
30942,125298,0
30943,125301,0
30944,125306,0
30945,125307,0
30946,125311,0
30947,125314,0
30948,125316,0
30949,125321,0
30950,125331,0
30951,125335,0
30952,125342,0
30953,125349,0
30954,125351,0
30955,125353,0
30956,125357,0
30957,125361,0
30958,125363,0
30959,125365,0
30960,125370,0
30961,125371,0
30962,125379,0
30963,125382,0
30964,125391,0
30965,125393,0
30966,125395,0
30967,125401,0
30968,125402,0
30969,125410,0
30970,125417,0
30971,125418,0
30972,125430,0
30973,125434,0
30974,125436,0
30975,125445,0
30976,125448,0
30977,125452,0
30978,125461,0
30979,125467,0
30980,125475,0
30981,125476,0
30982,125477,0
30983,125486,0
30984,125488,0
30985,125489,0
30986,125506,0
30987,125510,0
30988,125511,0
30989,125514,0
30990,125519,0
30991,125523,0
30992,125525,0
30993,125526,0
30994,125528,0
30995,125534,0
30996,125544,0
30997,125547,0
30998,125552,0
30999,125555,0
31000,125556,0
31001,125558,0
31002,125565,0
31003,125567,0
31004,125569,0
31005,125570,0
31006,125571,0
31007,125572,0
31008,125573,0
31009,125575,0
31010,125578,0
31011,125582,1
31012,125587,0
31013,125593,0
31014,125600,0
31015,125606,0
31016,125608,0
31017,125611,0
31018,125614,0
31019,125620,0
31020,125625,0
31021,125631,0
31022,125638,0
31023,125641,0
31024,125645,0
31025,125648,0
31026,125650,0
31027,125651,1
31028,125652,0
31029,125653,0
31030,125655,0
31031,125657,1
31032,125664,0
31033,125666,0
31034,125669,0
31035,125674,0
31036,125679,0
31037,125683,0
31038,125692,0
31039,125705,0
31040,125708,0
31041,125710,0
31042,125711,0
31043,125714,0
31044,125716,0
31045,125724,0
31046,125733,0
31047,125735,0
31048,125739,0
31049,125745,0
31050,125749,0
31051,125754,0
31052,125763,0
31053,125768,0
31054,125769,0
31055,125771,0
31056,125782,0
31057,125784,0
31058,125789,0
31059,125793,0
31060,125801,0
31061,125805,0
31062,125806,0
31063,125809,0
31064,125810,0
31065,125812,0
31066,125813,0
31067,125819,0
31068,125821,1
31069,125823,0
31070,125824,0
31071,125831,0
31072,125832,0
31073,125833,0
31074,125838,0
31075,125845,1
31076,125846,0
31077,125852,0
31078,125857,0
31079,125860,0
31080,125861,0
31081,125862,0
31082,125873,0
31083,125876,0
31084,125877,0
31085,125878,0
31086,125879,0
31087,125888,0
31088,125889,0
31089,125892,0
31090,125893,0
31091,125894,1
31092,125897,0
31093,125904,0
31094,125906,0
31095,125912,0
31096,125918,0
31097,125920,0
31098,125922,0
31099,125925,0
31100,125928,0
31101,125932,0
31102,125935,1
31103,125936,0
31104,125937,0
31105,125941,0
31106,125943,1
31107,125947,1
31108,125950,0
31109,125952,1
31110,125954,0
31111,125960,0
31112,125964,0
31113,125966,0
31114,125969,0
31115,125970,0
31116,125981,0
31117,125984,1
31118,125985,0
31119,125989,0
31120,125990,0
31121,126001,0
31122,126004,1
31123,126008,0
31124,126009,0
31125,126018,0
31126,126029,0
31127,126032,0
31128,126041,0
31129,126044,0
31130,126048,0
31131,126053,1
31132,126056,0
31133,126061,0
31134,126064,0
31135,126068,0
31136,126087,0
31137,126094,0
31138,126103,0
31139,126108,0
31140,126109,0
31141,126110,0
31142,126111,1
31143,126114,0
31144,126122,0
31145,126128,0
31146,126129,0
31147,126131,0
31148,126132,0
31149,126133,0
31150,126137,0
31151,126140,0
31152,126143,0
31153,126152,0
31154,126153,0
31155,126155,0
31156,126156,0
31157,126162,0
31158,126164,0
31159,126167,0
31160,126170,0
31161,126176,0
31162,126177,0
31163,126180,0
31164,126182,0
31165,126186,0
31166,126190,0
31167,126192,0
31168,126195,1
31169,126196,0
31170,126197,0
31171,126201,0
31172,126204,0
31173,126210,1
31174,126216,0
31175,126217,0
31176,126224,0
31177,126226,0
31178,126227,0
31179,126230,0
31180,126231,1
31181,126240,0
31182,126241,0
31183,126242,0
31184,126243,0
31185,126245,0
31186,126251,0
31187,126252,0
31188,126256,0
31189,126257,0
31190,126262,0
31191,126266,0
31192,126270,0
31193,126274,0
31194,126275,0
31195,126276,0
31196,126281,0
31197,126283,0
31198,126287,0
31199,126292,0
31200,126294,0
31201,126302,0
31202,126314,0
31203,126316,1
31204,126317,0
31205,126318,0
31206,126319,0
31207,126329,0
31208,126331,0
31209,126332,0
31210,126333,0
31211,126335,0
31212,126343,1
31213,126344,1
31214,126347,0
31215,126351,0
31216,126353,1
31217,126357,0
31218,126372,0
31219,126373,0
31220,126378,0
31221,126388,0
31222,126401,0
31223,126411,0
31224,126414,0
31225,126417,0
31226,126418,0
31227,126423,0
31228,126426,0
31229,126427,0
31230,126429,0
31231,126434,0
31232,126435,0
31233,126436,0
31234,126440,0
31235,126451,0
31236,126453,0
31237,126457,0
31238,126458,1
31239,126462,0
31240,126464,1
31241,126465,0
31242,126466,0
31243,126469,0
31244,126474,0
31245,126475,0
31246,126476,0
31247,126488,0
31248,126489,0
31249,126491,0
31250,126495,0
31251,126504,0
31252,126507,0
31253,126509,0
31254,126512,0
31255,126514,0
31256,126515,0
31257,126516,0
31258,126517,0
31259,126518,0
31260,126524,0
31261,126525,0
31262,126532,0
31263,126536,0
31264,126537,0
31265,126539,0
31266,126540,0
31267,126542,0
31268,126546,0
31269,126550,0
31270,126551,0
31271,126552,0
31272,126554,0
31273,126556,0
31274,126557,0
31275,126558,0
31276,126570,0
31277,126571,0
31278,126573,0
31279,126577,0
31280,126581,1
31281,126582,0
31282,126589,0
31283,126591,0
31284,126592,0
31285,126613,0
31286,126616,0
31287,126620,0
31288,126621,0
31289,126623,0
31290,126635,0
31291,126642,0
31292,126644,0
31293,126645,0
31294,126646,0
31295,126664,0
31296,126668,0
31297,126670,0
31298,126680,0
31299,126689,0
31300,126690,0
31301,126699,0
31302,126706,0
31303,126708,0
31304,126712,0
31305,126725,0
31306,126726,0
31307,126727,0
31308,126728,0
31309,126741,0
31310,126744,0
31311,126745,0
31312,126752,0
31313,126755,1
31314,126758,0
31315,126759,0
31316,126768,0
31317,126769,0
31318,126771,0
31319,126775,0
31320,126790,0
31321,126792,0
31322,126795,0
31323,126796,0
31324,126797,0
31325,126798,0
31326,126799,0
31327,126802,0
31328,126806,0
31329,126808,0
31330,126812,0
31331,126823,0
31332,126834,0
31333,126835,0
31334,126839,0
31335,126840,1
31336,126846,0
31337,126851,0
31338,126854,0
31339,126858,0
31340,126859,0
31341,126866,0
31342,126869,0
31343,126872,0
31344,126877,0
31345,126878,0
31346,126881,0
31347,126882,1
31348,126886,0
31349,126887,0
31350,126891,0
31351,126892,0
31352,126897,0
31353,126898,0
31354,126912,0
31355,126914,0
31356,126922,0
31357,126926,0
31358,126933,0
31359,126935,0
31360,126936,0
31361,126940,0
31362,126945,0
31363,126949,0
31364,126951,0
31365,126952,0
31366,126959,0
31367,126960,0
31368,126965,0
31369,126968,0
31370,126973,0
31371,126974,0
31372,126976,0
31373,126977,0
31374,126979,1
31375,126980,0
31376,126983,0
31377,126987,0
31378,126988,0
31379,126992,0
31380,127001,0
31381,127004,0
31382,127006,0
31383,127007,0
31384,127014,0
31385,127015,0
31386,127016,0
31387,127017,0
31388,127020,0
31389,127032,0
31390,127043,0
31391,127046,0
31392,127048,1
31393,127049,0
31394,127052,0
31395,127055,0
31396,127056,0
31397,127060,1
31398,127061,0
31399,127064,0
31400,127065,0
31401,127080,0
31402,127091,0
31403,127098,0
31404,127100,0
31405,127102,0
31406,127110,0
31407,127114,0
31408,127121,0
31409,127125,0
31410,127130,0
31411,127133,0
31412,127134,0
31413,127142,0
31414,127148,0
31415,127149,0
31416,127153,0
31417,127154,0
31418,127161,0
31419,127165,0
31420,127177,0
31421,127179,0
31422,127181,0
31423,127182,0
31424,127185,0
31425,127193,0
31426,127195,0
31427,127197,0
31428,127205,0
31429,127206,0
31430,127208,0
31431,127217,0
31432,127220,0
31433,127222,0
31434,127223,0
31435,127231,0
31436,127235,1
31437,127241,0
31438,127243,0
31439,127250,0
31440,127256,0
31441,127259,0
31442,127260,0
31443,127265,1
31444,127273,0
31445,127280,0
31446,127284,0
31447,127289,0
31448,127290,0
31449,127292,0
31450,127293,0
31451,127298,0
31452,127305,1
31453,127306,0
31454,127308,0
31455,127311,0
31456,127314,0
31457,127316,0
31458,127319,0
31459,127320,0
31460,127323,0
31461,127329,0
31462,127331,0
31463,127332,0
31464,127333,1
31465,127335,0
31466,127339,1
31467,127340,0
31468,127341,0
31469,127344,0
31470,127347,0
31471,127351,0
31472,127353,0
31473,127354,0
31474,127355,0
31475,127358,1
31476,127367,0
31477,127375,0
31478,127378,0
31479,127380,0
31480,127383,0
31481,127384,0
31482,127386,1
31483,127389,0
31484,127393,0
31485,127394,0
31486,127395,0
31487,127398,0
31488,127399,0
31489,127400,1
31490,127406,0
31491,127407,0
31492,127419,0
31493,127420,0
